Data;Abertura;Fechamento;;
22/02/2002;226,91;233,6;;
25/02/2002;233,6;236,92;;
26/02/2002;236,92;236,23;;
27/02/2002;236,24;236,08;;
28/02/2002;236,08;236,68;;
01/03/2002;236,69;240,2;;
04/03/2002;240,2;244,54;;
05/03/2002;244,54;244,84;;
06/03/2002;244,83;249,58;;
07/03/2002;249,59;250,19;;
08/03/2002;250,18;248,49;;
11/03/2002;248,49;251,88;;
12/03/2002;251,88;254,64;;
13/03/2002;254,65;251,34;;
14/03/2002;251,34;250,64;;
15/03/2002;250,63;253,56;;
18/03/2002;253,55;256,02;;
19/03/2002;256,03;257,14;;
20/03/2002;257,14;254,98;;
21/03/2002;254,98;256,33;;
22/03/2002;256,33;252,07;;
25/03/2002;252,07;250,02;;
26/03/2002;250,02;252,36;;
27/03/2002;252,37;256,73;;
28/03/2002;256,75;256,16;;
29/03/2002;0;256,16;;
01/04/2002;256,17;257,05;;
02/04/2002;257,06;259,87;;
03/04/2002;259,87;255,05;;
04/04/2002;255,05;250,75;;
05/04/2002;250,74;247,83;;
08/04/2002;247,84;251,58;;
09/04/2002;251,58;247,72;;
10/04/2002;247,72;250,55;;
11/04/2002;250,54;247,39;;
12/04/2002;247,39;239,9;;
15/04/2002;239,91;243,96;;
16/04/2002;243,97;248,12;;
17/04/2002;248,13;250,47;;
18/04/2002;250,47;252;;
19/04/2002;252;252,61;;
22/04/2002;252,61;249,57;;
23/04/2002;249,56;249,77;;
24/04/2002;249,76;244,75;;
25/04/2002;244,75;246,75;;
26/04/2002;246,75;244,18;;
29/04/2002;244,18;243,05;;
30/04/2002;243,05;244,52;;
01/05/2002;244,51;247,74;;
02/05/2002;247,73;248,58;;
03/05/2002;248,58;248,84;;
06/05/2002;248,84;239,95;;
07/05/2002;239,95;238,41;;
08/05/2002;238,43;244,64;;
09/05/2002;244,64;241,31;;
10/05/2002;241,31;240,69;;
13/05/2002;241,31;240,69;;
14/05/2002;245,81;247,22;;
15/05/2002;247,22;241,63;;
16/05/2002;241,63;244,27;;
17/05/2002;244,27;242,53;;
20/05/2002;242,53;241,02;;
21/05/2002;241,02;240,15;;
22/05/2002;240,16;244,35;;
23/05/2002;244,34;246,42;;
24/05/2002;246,42;243,26;;
27/05/2002;246,42;243,26;;
28/05/2002;243,26;241,64;;
29/05/2002;241,64;240,38;;
30/05/2002;240,37;235,39;;
31/05/2002;235,4;238;;
03/06/2002;238;231,29;;
04/06/2002;231,29;231,64;;
05/06/2002;231,63;230,88;;
06/06/2002;230,89;228,65;;
07/06/2002;230,89;228,65;;
10/06/2002;230,96;227,35;;
11/06/2002;227,35;224,84;;
12/06/2002;224,84;228,2;;
13/06/2002;228,2;228,49;;
14/06/2002;228,49;228,44;;
17/06/2002;228,45;234,08;;
18/06/2002;234,08;232,89;;
19/06/2002;232,94;229,87;;
20/06/2002;229,87;230,81;;
21/06/2002;230,82;228,85;;
24/06/2002;228,85;230,95;;
25/06/2002;230,96;228,86;;
26/06/2002;228,85;228,1;;
27/06/2002;228,1;229,97;;
28/06/2002;229,97;231,91;;
01/07/2002;231,87;230,24;;
02/07/2002;230,24;226,08;;
03/07/2002;226,08;225,68;;
04/07/2002;0;225,68;;
05/07/2002;225,67;229,9;;
08/07/2002;229,9;227,46;;
09/07/2002;227,46;224,77;;
10/07/2002;224,77;217,66;;
11/07/2002;217,65;211,71;;
12/07/2002;211,72;209,46;;
15/07/2002;209,46;205,31;;
16/07/2002;205,29;203,4;;
17/07/2002;203,4;205,28;;
18/07/2002;205,29;202,32;;
19/07/2002;202,33;190,92;;
22/07/2002;190,92;178,25;;
23/07/2002;178,25;176,19;;
24/07/2002;176,19;189,67;;
25/07/2002;189,66;188,46;;
26/07/2002;188,46;192,58;;
29/07/2002;192,58;202,14;;
30/07/2002;202,15;200,16;;
31/07/2002;199,8;204,06;;
01/08/2002;204,06;190,75;;
02/08/2002;190,77;188,45;;
05/08/2002;188,46;181,58;;
06/08/2002;181,58;187,81;;
07/08/2002;187,81;190,73;;
08/08/2002;190,73;199,46;;
09/08/2002;199,45;202,33;;
12/08/2002;202,33;202,21;;
13/08/2002;202,21;198,58;;
14/08/2002;198,59;205,84;;
15/08/2002;205,84;211,01;;
16/08/2002;211,02;209,03;;
19/08/2002;209,04;210,18;;
20/08/2002;210,18;204,56;;
21/08/2002;204,57;206,56;;
22/08/2002;206,56;211,53;;
23/08/2002;211,53;207,88;;
26/08/2002;207,88;210,89;;
27/08/2002;210,89;210,21;;
28/08/2002;210,2;204,64;;
29/08/2002;204,63;202,67;;
30/08/2002;202,67;204,25;;
02/09/2002;202,67;204,25;;
03/09/2002;204,25;194,49;;
04/09/2002;194,5;195,46;;
05/09/2002;195,45;194,99;;
06/09/2002;194,99;198,53;;
09/09/2002;198,52;197,71;;
10/09/2002;197,71;201,89;;
11/09/2002;201,89;200,93;;
12/09/2002;200,93;195,94;;
13/09/2002;195,94;197,91;;
16/09/2002;197,91;199,4;;
17/09/2002;199,39;192,29;;
18/09/2002;0;192,29;;
19/09/2002;0;192,29;;
20/09/2002;0;192,29;;
23/09/2002;0;192,29;;
24/09/2002;0;192,29;;
25/09/2002;183,56;188,02;;
26/09/2002;188,02;196,19;;
27/09/2002;196,18;190,86;;
30/09/2002;190,86;187,09;;
01/10/2002;187,09;195,27;;
02/10/2002;195,24;191,22;;
03/10/2002;191,22;192,93;;
04/10/2002;192,93;190,24;;
07/10/2002;190,24;188,7;;
08/10/2002;188,69;186,68;;
09/10/2002;186,68;183,8;;
10/10/2002;183,8;188,88;;
11/10/2002;188,88;192,49;;
14/10/2002;192,49;196,57;;
15/10/2002;196,58;203,4;;
16/10/2002;203,4;199,42;;
17/10/2002;199,42;203,98;;
18/10/2002;203,98;203,65;;
21/10/2002;203,65;203,81;;
22/10/2002;203,81;198,59;;
23/10/2002;198,59;201,24;;
24/10/2002;201,24;198,24;;
25/10/2002;198,24;196,74;;
28/10/2002;196,74;196,18;;
29/10/2002;196,18;189,56;;
30/10/2002;189,56;196;;
31/10/2002;196,01;193,37;;
01/11/2002;193,37;198,59;;
04/11/2002;198,59;196;;
05/11/2002;196;200,59;;
06/11/2002;200,59;201,28;;
07/11/2002;201,29;197,52;;
08/11/2002;197,52;197,03;;
11/11/2002;197,03;193,5;;
12/11/2002;193,51;193,33;;
13/11/2002;193,33;188,92;;
14/11/2002;188,92;194,78;;
15/11/2002;194,78;196,15;;
18/11/2002;196,15;197,09;;
19/11/2002;197,09;196,8;;
20/11/2002;196,8;200,18;;
21/11/2002;200,18;200,23;;
22/11/2002;200,23;196,72;;
25/11/2002;196,73;198,33;;
26/11/2002;198,33;194,29;;
27/11/2002;194,3;198,91;;
28/11/2002;0;198,91;;
29/11/2002;198,91;199,6;;
02/12/2002;199,6;200,63;;
03/12/2002;200,63;202,15;;
04/12/2002;202,15;200,77;;
05/12/2002;200,77;201,39;;
06/12/2002;201,39;203,51;;
09/12/2002;203,51;200,15;;
10/12/2002;200,15;202,98;;
11/12/2002;202,97;202,18;;
12/12/2002;202,19;203,66;;
13/12/2002;203,66;203,13;;
16/12/2002;203,13;207,41;;
17/12/2002;207,41;205,22;;
18/12/2002;205,22;203,47;;
19/12/2002;203,47;201,82;;
20/12/2002;201,83;205,01;;
23/12/2002;205,01;205,69;;
24/12/2002;205,7;204,02;;
25/12/2002;205,7;204,02;;
26/12/2002;204,03;202,96;;
27/12/2002;202,96;199,01;;
30/12/2002;199,59;199,63;;
31/12/2002;199,63;200,29;;
01/01/2003;0;200,29;;
02/01/2003;200,29;204,47;;
03/01/2003;204,48;204,19;;
06/01/2003;204,19;206,66;;
07/01/2003;206,66;199,32;;
08/01/2003;199,32;198,09;;
09/01/2003;198,1;201,48;;
10/01/2003;201,48;199,39;;
13/01/2003;199,39;198,27;;
14/01/2003;198,28;199,04;;
15/01/2003;199,05;199,11;;
16/01/2003;199,11;201,24;;
17/01/2003;201,24;199,14;;
20/01/2003;0;199,14;;
21/01/2003;199,14;194,55;;
22/01/2003;194,55;193,44;;
23/01/2003;193,44;194,03;;
24/01/2003;194,03;189,9;;
27/01/2003;0;189,9;;
28/01/2003;184,09;187,72;;
29/01/2003;187,72;193,76;;
30/01/2003;187,72;191,14;;
31/01/2003;191,13;194,65;;
03/02/2003;194,66;196,82;;
04/02/2003;196,82;198,43;;
05/02/2003;198,44;196,52;;
06/02/2003;196,52;194,88;;
07/02/2003;194,88;192,85;;
10/02/2003;192,86;195,31;;
11/02/2003;195,31;194,18;;
12/02/2003;194,19;189,91;;
13/02/2003;189,91;190,13;;
14/02/2003;190,13;191,83;;
17/02/2003;0;191,83;;
18/02/2003;191,83;194,68;;
19/02/2003;194,69;194,66;;
20/02/2003;194,66;194,25;;
21/02/2003;194,25;198,31;;
24/02/2003;198,31;199,66;;
25/02/2003;0;199,66;;
26/02/2003;199;199,1;;
27/02/2003;199,1;198,15;;
28/02/2003;198,14;198,76;;
03/03/2003;198,76;199,97;;
04/03/2003;199,97;199,04;;
05/03/2003;199,04;201,23;;
06/03/2003;201,23;201;;
07/03/2003;201;201,18;;
10/03/2003;201,19;198,41;;
11/03/2003;198,4;197,28;;
12/03/2003;197,28;194,21;;
13/03/2003;194,22;195,83;;
14/03/2003;195,83;195,5;;
17/03/2003;195,5;197,99;;
18/03/2003;197,99;200,87;;
19/03/2003;200,88;201,49;;
20/03/2003;201,48;202,89;;
21/03/2003;202,89;202,22;;
24/03/2003;202,22;198,64;;
25/03/2003;198,64;200,87;;
26/03/2003;200,87;200,79;;
27/03/2003;200,79;202,51;;
28/03/2003;202,51;204,01;;
31/03/2003;204;200,14;;
01/04/2003;200,15;203,58;;
02/04/2003;203,58;203,21;;
03/04/2003;203,2;199,69;;
04/04/2003;199,7;201,12;;
07/04/2003;201,13;199,15;;
08/04/2003;199,14;196,94;;
09/04/2003;196,94;196,94;;
10/04/2003;196,94;199,1;;
11/04/2003;199,1;197,71;;
